4
2 197969
90 18 115
5 3 16
20 13 16
8 18 10
8 3 7
150 150 150
9 6 3
150 150 150
150 150 150
150 140 1
115 62 18
150 150 150
60 66 69
15 9 19
64 99 93
145 27 124
124 48 91
150 150 150
4 15 4
52 133 48
133 56 82
150 150 150
150 150 150
150 2 1
19 7 19
16 3 20
150 114 1
150 79 1
17 10 19
150 30 1
150 150 150
25 110 83
20 13 4
115 121 94
120 125 71
64 33 45
14 19 18
18 1 17
84 23 100
4 5 8
47 28 55
20 6 17
150 72 1
46 146 46
11 12 2
2 14 4
5 3 5
18 12 9
150 38 1
9 3 12
107 112 118
150 150 150
2 4 7
19 8 10
150 139 1
37 14 92
150 150 150
3 2 14
5 6 4
20 6 20
43 83 61
150 4 1
81 131 61
150 150 150
150 88 1
150 150 150
107 72 100
13 19 16
58 65 119
111 32 44
147 145 108
19 6 10
150 42 1
1 10 5
2 6 10
11 13 2
6 15 13
93 117 37
12 5 18
10 10 8
16 8 15
93 36 113
78 107 10
15 14 18
5 13 5
20 4 6
12 11 8
3 2 19
150 35 1
150 125 1
150 86 1
25 28 72
20 2 18
14 4 19
150 150 150
150 119 1
18 64 134
150 120 1
54 137 76
150 103 1
20 8 12
20 6 4
19 5 1
150 17 1
15 5 9
9 14 11
12 20 13
11 7 14
82 53 75
146 104 8
17 19 4
69 127 7
14 146 124
8 12 16
139 108 38
129 11 142
15 139 108
2 13 7
18 16 15
150 123 1
19 12 11
16 13 1
48 65 18
17 3 10
4 12 14
116 72 106
150 150 150
150 70 1
150 26 1
5 6 9
62 145 113
150 150 150
16 38 123
20 6 16
14 4 12
20 4 16
150 53 1
13 16 8
150 79 1
150 150 150
50 35 143
103 122 27
3 9 7
133 35 128
150 150 150
150 150 150
150 150 150
72 22 119
73 116 9
3 18 17
30 43 140
6 1 4
16 15 8
80 108 71
42 94 12
13 2 3
8 2 16
87 123 29
150 19 1
100 35 85
150 150 150
13 1 20
150 43 1
150 50 1
150 150 150
150 150 150
150 150 150
6 11 9
150 150 150
150 150 150
122 90 87
17 12 13
150 150 150
36 139 28
3 17 20
15 1 2
1 1 5
11 3 3
150 150 150
1 20 47
16 9 9
3 6 16
4 2 19
97 114 100
14 11 7
37 30 68
20 16 4
147 30 118
16 7 14
1 14 20
42 44 150
150 150 1
13 10 11
150 150 150
18 12 1
11 2 10
1 13 10
5 106 29
12 8 9
5 9 8
19 12 11
150 150 150
49 99 41
5 1 8
11 5 4
150 87 1
3 54 20
80 83 65
150 150 150
17 19 10
12 3 15
150 150 150
1 9 6
150 150 150
38 117 98
6 4 17
17 67 27
13 3 14
132 97 77
111 7 5
150 51 1
10 15 8
6 11 14
36 62 61
122 141 12
14 10 14
15 17 16
8 15 4
7 15 13
150 8 1
14 6 7
20 19 6
119 125 149
100 90 127
150 124 1
135 4 54
14 10 19
26 120 52
150 150 150
142 62 117
11 17 7
75 15 48
30 140 1
9 12 5
149 107 31
150 150 150
150 150 150
150 150 150
19 14 15
150 33 1
150 49 1
4 4 1
4 20 3
5 11 13
51 8 53
150 21 1
63 67 11
126 121 108
150 116 1
60 12 58
117 148 99
7 5 6
150 150 150
7 5 13
18 12 1
139 41 86
1 13 13
51 125 67
147 113 70
18 6 4
150 50 1
13 16 5
106 121 41
150 150 150
150 150 150
12 7 9
20 19 5
18 9 15
8 7 17
150 2 1
150 121 1
3 17 10
20 11 10
54 46 83
4 9 14
118 48 18
150 150 150
18 18 2
150 136 1
150 50 1
13 16 19
10 19 19
2 10 3
150 150 150
150 64 1
150 150 150
13 20 13
20 15 5
17 18 5
8 10 15
45 76 129
150 80 1
2 1 9
150 131 1
16 57 142
150 79 1
150 17 1
4 19 6
20 15 3
90 138 23
13 4 6
17 3 15
6 6 20
150 150 150
150 11 1
150 17 1
8 15 12
150 140 1
119 132 107
13 16 2
150 150 150
13 14 14
5 9 18
12 10 16
150 123 1
150 36 1
16 10 1
150 79 1
150 11 1
60 62 34
11 15 3
15 7 16
1 29 104
150 150 150
7 13 9
5 5 20
12 17 16
36 56 65
58 78 67
150 115 1
150 150 150
146 95 81
10 16 6
150 51 1
150 72 1
12 6 11
20 18 17
150 150 150
150 20 1
9 6 9
150 150 150
10 18 2
150 9 1
116 17 83
36 146 117
12 142 59
11 9 17
24 143 136
150 97 1
150 6 1
85 134 5
150 137 1
18 38 89
150 68 1
16 2 1
42 43 12
150 91 1
120 134 150
12 7 8
150 150 150
150 150 150
150 23 1
1 7 19
7 11 18
8 69 119
10 3 1
150 150 150
15 3 6
19 15 15
18 8 16
3 15 13
123 137 24
3 3 14
150 150 150
7 20 2
150 141 1
108 42 56
150 144 5
116 57 74
150 150 150
28 105 81
10 1 9
18 16 13
110 76 60
5 16 8
109 93 3
10 16 13
20 19 6
20 3 4
18 32 19
74 41 107
150 53 1
1 16 3
150 108 1
97 34 31
2 16 4
150 32 1
127 10 15
17 2 10
14 17 20
150 138 1
1 6 9
3 12 9
15 16 3
3 118 65
51 112 5
48 68 101
118 134 63
150 150 150
150 126 1
20 8 15
150 60 1
18 14 9
4 6 17
19 13 8
28 32 28
5 4 2
150 150 150
95 107 100
17 9 5
150 150 150
15 7 14
19 20 10
57 46 99
20 16 9
15 20 4
139 57 88
150 150 150
18 4 4
19 16 5
11 3 3
32 32 130
5 4 2
18 16 13
3 10 14
75 56 115
16 6 13
10 14 13
12 8 2
150 148 1
14 1 11
74 135 71
16 1 13
146 111 28
123 71 41
113 141 125
18 16 10
150 150 150
3 1 5
1 18 15
150 150 150
15 20 5
116 68 23
12 14 1
4 2 8
63 4 64
5 9 18
2 17 9
16 15 17
4 17 19
150 78 1
15 9 9
13 11 4
11 5 20
150 125 1
136 75 78
150 19 1
10 10 16
17 17 17
90 112 58
150 32 1
150 108 1
11 18 19
108 106 110
8 5 18
56 22 9
14 2 4
72 84 54
18 2 19
1 17 17
58 141 58
90 126 49
16 126 138
53 67 64
150 94 1
15 7 13
150 62 1
20 3 12
4 7 15
150 150 150
104 52 21
17 51 99
150 150 150
150 150 150
141 85 15
150 150 150
150 150 150
52 92 11
150 150 150
150 114 1
11 13 17
150 150 150
132 95 81
4 4 16
69 10 39
150 1 1
150 76 1
93 39 123
122 118 115
150 150 150
150 150 150
15 4 6
20 17 18
9 11 20
150 28 1
15 17 12
15 14 1
12 5 6
4 20 19
150 75 1
126 6 105
20 10 13
6 3 16
150 150 150
1 13 12
118 43 143
8 9 13
150 91 1
150 150 150
7 16 3
122 51 127
150 150 150
1 9 10
20 1 6
49 45 29
150 150 150
35 28 140
140 4 87
8 18 3
150 27 1
150 150 150
17 10 3
128 18 146
150 84 1
14 7 12
15 15 16
150 150 150
1 12 4
92 88 117
11 5 9
15 6 14
9 18 5
150 150 150
150 150 150
150 150 150
13 15 14
150 150 150
12 16 15
150 150 150
10 19 5
136 61 120
4 11 14
15 17 7
16 10 15
133 128 56
14 5 12
150 81 1
18 14 10
19 19 3
8 3 20
15 17 20
8 11 10
150 132 1
150 120 1
18 6 4
6 12 10
141 138 149
13 14 10
100 118 51
2 16 13
4 14 10
150 80 1
150 150 150
150 150 150
6 20 12
90 6 62
5 5 1
94 137 146
43 62 22
18 18 14
18 3 3
150 107 1
63 79 106
3 14 11
34 31 14
5 6 10
11 83 117
150 87 1
11 15 12
18 6 6
84 107 62
150 106 1
150 111 1
150 120 1
150 37 1
8 18 1
9 16 2
150 150 150
150 93 1
1 5 2
150 53 1
150 21 1
15 17 3
76 68 76
150 150 150
3 18 5
86 118 32
20 5 10
150 70 1
4 14 10
72 69 45
10 9 13
6 16 12
13 19 17
102 145 16
118 36 62
150 88 1
9 12 14
135 134 53
150 10 1
150 150 150
14 14 13
15 20 14
1 18 11
13 82 93
79 104 117
74 60 75
46 129 35
10 13 17
64 26 73
11 20 14
150 150 150
150 150 150
4 17 20
150 45 1
17 9 15
104 39 43
150 150 150
4 4 12
150 150 150
150 4 1
21 62 11
27 112 68
150 150 150
1 16 1
150 150 150
53 35 63
150 150 150
150 10 1
150 61 1
101 26 131
15 17 8
3 3 3
12 11 18
12 15 6
72 53 70
150 33 1
8 110 37
8 14 12
115 45 101
3 6 10
111 108 112
150 150 150
150 150 150
150 150 150
150 144 1
13 1 9
131 146 31
18 2 4
146 49 34
5 1 5
3 9 14
150 150 150
150 131 1
150 19 1
150 150 150
93 63 117
150 83 1
18 20 13
150 102 1
6 5 19
150 11 1
39 68 138
8 4 19
6 16 20
14 4 5
61 141 108
18 7 7
20 1 2
18 1 13
150 150 150
150 150 150
78 21 1
15 14 13
150 81 1
150 150 150
4 4 7
5 11 9
150 150 150
6 3 5
150 118 1
89 32 48
3 13 17
150 131 1
36 146 118
8 5 11
29 148 130
12 1 19
113 63 106
48 43 31
69 49 79
4 18 10
12 7 10
1 10 12
150 150 150
10 15 10
11 15 13
124 92 67
90 26 134
16 15 3
6 17 6
150 150 150
150 137 1
85 23 105
17 19 7
150 112 1
5 12 4
150 62 1
150 150 150
1 17 13
19 2 2
11 8 16
11 19 8
18 10 10
113 78 28
150 113 1
3 12 16
15 1 15
19 18 6
150 150 150
3 98 51
150 150 150
150 1 1
14 13 4
150 150 150
9 9 4
20 1 17
9 9 14
8 12 17
7 17 20
2 10 12
7 16 7
4 14 7
150 150 150
7 8 1
17 12 14
17 9 8
9 16 3
150 94 1
150 94 1
3 2 8
150 150 150
150 150 150
19 2 20
5 12 10
14 8 9
14 1 19
150 24 1
1 58 81
16 2 12
31 100 78
61 5 128
21 93 117
20 26 58
150 32 1
121 24 19
18 3 2
25 25 67
12 20 8
124 139 139
150 99 1
150 150 150
146 136 82
150 150 150
150 150 150
124 76 117
150 114 1
150 117 1
13 15 3
62 70 113
150 150 150
103 33 117
117 81 36
5 19 6
150 150 150
5 5 9
57 8 28
150 150 150
16 18 15
3 3 1
14 6 14
150 89 1
115 113 139
150 22 1
35 58 104
4 7 11
5 6 16
18 6 18
10 3 4
11 1 8
150 126 1
56 22 130
17 8 18
1 10 12
14 16 4
8 3 7
16 12 17
5 20 20
104 147 113
6 8 16
150 70 1
150 150 150
150 93 1
14 19 13
5 147 55
18 5 14
12 13 8
102 105 137
13 10 7
86 42 116
8 12 15
3 19 13
9 3 11
150 150 150
150 150 150
150 27 1
150 150 150
150 150 150
13 13 5
16 14 129
2 12 20
150 116 1
59 66 87
150 150 150
49 6 115
150 47 1
150 150 150
150 5 1
14 9 18
150 150 150
150 18 1
15 15 14
150 150 150
60 84 144
150 150 150
16 80 122
150 24 1
41 121 134
150 150 150
4 8 8
130 26 3
12 12 11
150 150 150
13 10 4
4 17 13
150 74 1
1 13 17
146 106 22
4 13 17
150 150 150
