35
2 13340
1 7 7
15 7 19
150 58 1
150 150 150
52 6 7
27 94 142
18 7 5
4 1 18
60 133 112
131 62 74
150 128 1
150 109 1
142 128 86
75 2 75
15 2 11
3 9 4
1 16 20
17 128 148
150 150 150
20 18 8
8 2 19
2 4 3
150 86 1
150 63 1
102 70 17
13 2 10
150 38 1
124 131 83
2 18 20
15 11 10
76 66 126
54 116 132
11 11 13
150 2 1
129 89 140
150 150 150
8 19 3
28 130 139
17 19 14
8 13 13
6 18 19
150 35 1
18 19 20
12 2 10
7 59 102
16 6 7
19 6 16
10 7 1
150 90 1
150 150 150
10 6 15
150 4 1
150 150 150
20 12 1
20 13 3
3 1 10
5 7 8
8 3 7
150 150 150
9 15 9
150 35 1
150 58 1
18 4 7
16 17 2
150 150 150
133 106 84
88 65 48
1 15 13
117 138 47
18 5 15
150 144 1
20 1 6
150 22 1
150 150 150
80 93 72
11 13 16
20 3 5
13 11 6
15 18 14
1 1 1
103 141 41
150 144 1
119 31 94
11 20 2
16 2 18
2 10 4
38 129 140
15 12 13
2 8 9
150 150 150
150 12 1
17 4 3
11 12 19
112 28 150
39 47 6
150 150 150
11 8 7
8 6 4
16 4 11
150 150 150
16 7 16
150 150 150
4 9 8
150 150 150
150 68 1
101 137 9
62 107 96
15 8 12
150 150 150
109 142 55
150 150 150
139 104 47
5 9 3
18 7 17
132 38 43
150 150 150
2 15 5
18 6 13
19 11 19
18 10 18
17 9 13
150 135 1
68 124 123
9 20 16
7 14 2
74 142 90
61 46 148
24 69 120
150 150 150
150 100 1
17 146 38
150 150 150
150 143 1
20 11 15
20 8 15
122 69 104
16 8 15
150 47 1
150 150 150
59 71 82
19 11 12
10 18 17
10 16 15
2 19 9
13 19 5
150 91 1
150 80 1
12 14 20
102 67 50
150 41 1
150 37 1
150 120 1
150 150 150
19 18 5
15 7 4
8 11 12
14 95 106
15 14 5
89 137 90
75 23 95
17 12 11
14 10 13
5 18 11
19 9 17
11 9 19
20 15 12
150 150 150
8 18 20
15 14 10
64 116 104
7 3 17
15 19 8
8 16 8
61 104 26
23 43 110
59 106 47
97 95 95
129 73 7
5 7 3
21 35 5
118 130 25
4 4 8
15 3 7
150 150 150
8 7 4
15 115 32
124 67 72
15 13 9
5 14 15
150 2 1
18 6 13
111 124 59
150 150 150
20 4 20
150 134 1
137 107 71
6 9 9
4 4 15
67 8 123
114 137 38
115 105 78
141 20 67
19 9 1
76 128 84
150 150 150
2 16 14
17 19 19
49 89 83
150 72 1
150 150 150
139 31 15
7 17 3
150 150 150
150 150 150
17 20 8
6 16 20
20 2 13
150 150 150
15 18 5
3 5 8
46 58 149
5 12 10
150 150 150
150 150 150
18 9 10
27 67 125
150 30 1
150 9 1
67 62 6
86 6 25
11 19 12
150 94 1
150 150 150
150 150 150
150 150 150
11 2 16
150 16 1
35 16 49
150 36 1
50 72 37
31 148 66
142 20 91
115 94 45
11 4 17
17 10 13
2 1 19
18 14 7
15 1 19
77 49 130
5 19 3
2 2 3
19 20 10
2 51 79
106 44 106
19 4 16
117 87 11
83 34 135
20 9 6
1 11 6
5 19 20
9 17 7
5 18 1
14 4 11
150 150 150
150 150 150
42 39 105
1 17 17
22 20 109
150 140 1
14 5 11
24 68 85
3 17 20
7 15 3
150 150 150
150 150 150
123 60 56
8 8 15
1 18 15
122 35 30
150 1 1
66 119 57
33 117 34
150 150 150
150 150 150
9 14 18
20 16 1
150 140 1
150 147 1
19 5 6
150 57 1
150 95 1
150 96 1
150 150 150
5 6 19
4 10 4
16 18 17
10 14 5
102 141 97
109 20 39
150 131 1
10 20 7
135 87 98
150 150 150
10 14 17
150 150 150
112 89 21
17 12 14
150 150 150
8 18 8
1 4 19
4 7 20
121 8 67
99 114 25
6 15 20
61 63 149
150 150 150
150 59 1
19 14 14
17 10 18
17 13 8
27 144 75
150 43 1
150 150 150
17 11 3
150 37 1
23 56 101
144 111 147
148 108 113
2 4 10
7 18 16
18 9 4
81 130 73
134 39 44
150 30 1
150 32 1
16 6 3
150 43 1
16 3 1
19 25 68
150 43 1
12 10 7
150 71 1
150 150 150
150 20 1
81 93 133
11 7 18
89 126 140
37 13 37
36 102 39
19 65 72
11 6 15
150 150 150
9 10 10
19 17 3
2 15 15
98 36 132
14 13 1
150 150 150
150 150 150
136 81 132
150 76 1
17 15 3
45 6 80
150 81 1
150 66 1
1 2 15
28 29 1
15 13 17
150 94 1
150 47 1
150 150 150
150 150 150
2 15 17
6 9 13
51 143 25
17 18 4
47 130 5
13 8 11
34 146 72
130 93 107
150 150 150
150 74 1
39 137 48
3 3 12
150 93 1
150 150 150
65 5 55
150 150 150
150 150 150
101 68 38
5 2 4
1 2 5
11 62 144
150 91 1
10 3 18
150 150 150
104 57 65
150 55 44
150 150 150
9 9 16
15 20 18
4 8 3
9 11 1
8 16 17
4 8 19
150 98 1
57 113 144
15 83 19
18 19 18
150 150 150
60 106 68
3 11 18
150 84 1
16 9 5
150 2 1
14 20 20
16 11 5
13 6 5
8 2 3
147 70 114
5 15 16
9 13 12
150 150 150
17 1 15
6 18 19
106 125 81
7 14 20
135 127 62
1 1 10
45 129 108
11 7 20
150 150 150
15 19 15
8 11 8
150 150 150
18 7 3
4 3 10
150 150 150
13 10 8
10 19 11
2 19 9
150 150 150
114 21 137
12 13 12
150 150 150
11 6 16
5 17 20
121 145 14
150 52 1
150 150 150
10 11 6
117 34 117
3 15 13
23 33 36
16 4 7
10 8 9
150 141 1
150 119 1
52 87 61
1 8 8
98 108 68
106 139 103
6 12 10
6 15 9
17 15 12
73 76 84
150 58 1
2 4 2
10 18 4
15 6 15
2 11 13
150 150 150
150 150 150
13 97 67
4 15 3
150 77 1
150 150 150
81 63 117
150 150 150
16 12 10
11 20 20
5 19 9
11 4 17
19 20 1
13 9 147
150 75 1
13 18 1
150 53 1
17 17 3
11 16 12
14 7 7
150 150 150
113 6 134
8 6 12
150 150 150
150 150 150
150 150 150
18 8 13
13 19 3
50 59 54
18 3 12
150 95 1
150 150 150
150 28 1
86 72 21
24 78 113
20 20 6
7 18 6
94 122 90
150 150 150
2 1 5
150 150 150
12 14 20
150 150 150
18 118 2
12 2 8
143 120 91
19 6 10
150 150 150
150 150 150
18 9 20
9 10 9
36 132 146
8 7 16
3 2 3
18 11 17
150 80 1
150 150 150
150 150 150
150 150 150
13 5 7
4 2 5
150 42 1
150 40 1
150 150 150
53 88 43
150 150 150
134 113 111
150 89 1
150 21 1
150 69 1
57 18 104
8 20 15
150 148 1
106 102 70
2 15 16
150 147 1
90 141 44
112 149 90
150 93 1
145 53 32
64 83 86
150 150 150
18 1 20
150 18 1
20 15 14
1 10 9
31 88 38
150 150 150
11 88 15
18 17 19
2 8 7
5 6 9
150 150 150
89 3 114
15 11 6
14 2 17
150 150 150
9 12 7
3 19 7
36 120 126
150 60 1
6 5 11
12 20 15
150 150 150
6 16 9
150 100 1
150 61 1
103 47 108
150 150 150
1 19 12
150 150 150
150 150 150
5 8 5
78 80 4
20 6 8
150 150 150
17 17 20
4 6 4
6 36 98
13 4 16
6 20 13
150 150 150
7 7 8
14 17 17
15 17 14
79 126 61
17 18 18
22 123 100
16 1 20
14 3 18
5 3 4
150 141 1
19 9 19
150 150 150
14 14 6
14 13 20
150 150 150
150 1 1
65 51 150
1 17 14
150 138 1
150 150 150
1 18 4
13 14 7
3 8 17
1 5 18
150 150 150
150 150 150
126 106 32
150 148 1
2 27 137
150 150 150
1 3 15
9 13 2
150 150 150
150 150 150
150 150 150
64 107 133
16 18 17
135 40 94
8 7 11
11 6 8
13 9 10
150 15 1
15 10 10
8 23 66
33 64 59
118 65 119
20 7 3
95 49 138
19 15 17
150 150 150
30 20 112
149 145 18
145 35 60
150 150 150
18 8 4
96 16 113
150 58 1
150 120 1
19 2 12
7 11 17
19 11 9
12 16 11
150 139 1
150 106 1
150 139 1
6 15 16
117 114 106
17 10 18
23 110 67
150 87 1
150 150 150
150 150 150
6 11 16
9 19 20
150 90 1
20 11 8
150 150 150
150 150 150
12 7 19
150 150 150
4 13 8
12 1 16
150 37 1
5 4 13
130 98 134
15 38 14
6 19 4
150 150 150
150 23 1
6 9 4
18 13 2
150 150 150
17 15 5
150 150 150
150 150 150
150 58 1
150 36 1
77 112 138
18 10 5
16 5 13
150 150 150
110 110 91
5 9 7
116 88 77
14 11 18
8 16 17
150 150 150
150 150 150
8 14 5
78 83 95
1 100 78
2 4 12
66 43 72
120 135 79
115 96 116
7 5 8
132 143 1
150 150 150
59 67 33
9 13 5
20 6 13
150 119 1
5 1 19
30 129 72
150 150 150
150 147 1
16 8 9
17 10 104
17 20 19
25 15 40
150 15 1
15 1 1
1 4 3
103 51 124
150 150 150
150 86 1
150 150 150
19 18 2
20 9 15
4 8 18
10 9 18
18 7 17
122 133 102
74 8 37
150 150 150
150 22 1
51 136 136
150 150 150
80 71 137
11 8 6
150 150 150
150 150 1
150 147 1
150 49 1
150 109 1
150 29 1
8 5 12
150 150 150
2 9 15
150 127 1
52 79 103
19 3 2
150 79 1
138 56 2
11 7 15
3 18 7
150 150 150
150 127 1
17 15 14
150 63 1
19 3 12
11 135 43
82 105 42
3 15 13
14 15 2
138 8 124
7 143 99
150 31 1
58 145 128
150 150 150
65 89 94
1 5 20
150 150 150
150 108 1
44 47 81
119 65 85
3 1 19
95 14 139
12 9 11
1 15 17
114 131 133
150 150 150
150 150 150
19 4 6
12 12 1
8 17 15
7 20 3
54 58 63
2 13 18
50 81 49
150 150 150
15 20 20
88 32 142
79 44 68
150 146 1
20 13 6
90 99 123
132 130 89
7 17 10
5 18 2
150 150 150
150 27 1
7 5 20
65 103 78
84 68 91
13 1 5
18 3 1
8 5 8
20 15 17
12 6 19
37 14 62
78 91 19
67 139 91
4 1 5
124 77 23
9 72 10
16 15 13
150 150 150
70 36 37
6 19 108
87 54 52
18 5 13
12 8 11
13 17 19
150 18 1
142 93 145
17 3 18
19 19 10
42 45 13
12 4 20
10 9 18
15 19 8
12 11 14
78 131 32
17 11 4
62 36 34
98 71 125
4 18 1
150 150 150
105 109 5
27 99 120
10 11 8
150 150 150
90 117 41
5 3 18
150 4 1
150 150 150
57 128 87
150 127 1
5 3 11
150 86 1
6 8 15
3 4 4
68 4 66
37 4 111
136 108 25
150 9 1
150 92 1
150 150 150
14 8 8
150 150 150
8 11 13
27 125 8
12 14 9
150 6 1
150 150 150
12 6 20
150 150 150
150 150 150
8 15 1
71 56 74
6 9 13
100 117 51
150 76 1
150 150 150
2 13 11
150 100 1
19 14 9
15 16 10
79 15 92
9 1 13
12 20 1
4 15 8
14 5 114
150 150 150
150 150 150
150 150 150
